100 1000
     1	12000.0 2141200.0
    84	12000.0 1465357.0
    85	12000.0 2090026.0
    86	12000.0 1483706.0
    87	12000.0 1947339.0
    88	12000.0 1513649.0
    89	12000.0 1365939.0
    90	12000.0 1555403.0
    91	12000.0 1759941.0
    92	12000.0 1899775.0
    93	12000.0 1973427.0
    94	12000.0 1696356.0
    95	12000.0 1851890.0
    96	12000.0 2122850.0
    97	12000.0 1777909.0
    98	12000.0 2106843.0
    99	12000.0 2095496.0
   100	12000.0 1730312.0
     1	56.0
     2	84.0
     3	30.0
     4	61.0
     5	32.0
     6	86.0
     7	14.0
     8	23.0
     9	51.0
    10	60.0
    11	60.0
    12	49.0
    13	49.0
    14	27.0
    15	20.0
    16	91.0
    17	46.0
    18	12.0
    19	40.0
    20	68.0
    21	63.0
    22	13.0
    23	62.0
    24	34.0
    25	16.0
    26	14.0
    27	77.0
    28	5.0
    29	72.0
    30	35.0
    31	86.0
    32	60.0
    33	89.0
    34	66.0
    35	77.0
    36	67.0
    37	77.0
    38	61.0
    39	7.0
    40	47.0
    41	86.0
    42	99.0
    43	39.0
    44	98.0
    45	67.0
    46	27.0
    47	44.0
    48	89.0
    49	71.0
    50	82.0
    51	3.0
    52	34.0
    53	21.0
    54	30.0
    55	46.0
    56	24.0
    57	7.0
    58	87.0
    59	64.0
    60	2.0
    61	31.0
    62	75.0
    63	77.0
    64	84.0
    65	44.0
    66	87.0
    67	22.0
    68	70.0
    69	9.0
    70	77.0
    71	14.0
    72	79.0
    73	13.0
    74	37.0
    75	69.0
    76	44.0
    77	82.0
    78	69.0
    79	12.0
    80	23.0
    81	69.0
    82	99.0
    83	96.0
    84	44.0
    85	42.0
    86	77.0
    87	72.0
    88	43.0
    89	94.0
    90	19.0
    91	22.0
    92	92.0
    93	71.0
    94	56.0
    95	100.0
    96	90.0
    97	72.0
    98	33.0
    99	33.0
   100	31.0
   101	51.0
   102	68.0
   103	5.0
   104	92.0
   105	19.0
   106	26.0
   107	74.0
   108	93.0
   109	88.0
   110	82.0
   111	44.0
   112	3.0
   113	21.0
   114	86.0
   115	8.0
   116	78.0
   117	7.0
   118	50.0
   119	3.0
   120	42.0
   121	67.0
   122	55.0
   123	9.0
   124	71.0
   125	32.0
   126	72.0
   127	89.0
   128	83.0
   129	29.0
   130	23.0
   131	77.0
   132	81.0
   133	15.0
   134	24.0
   135	28.0
   136	74.0
   137	29.0
   138	76.0
   139	99.0
   140	86.0
   141	22.0
   142	61.0
   143	38.0
   144	100.0
   145	89.0
   146	41.0
   147	71.0
   148	13.0
   149	38.0
   150	23.0
   151	58.0
   152	6.0
   153	19.0
   154	69.0
   155	17.0
   156	77.0
   157	30.0
   158	5.0
   159	21.0
   160	24.0
   161	28.0
   162	39.0
   163	14.0
   164	81.0
   165	64.0
   166	32.0
   167	97.0
   168	67.0
   169	66.0
   170	36.0
   171	89.0
   172	98.0
   173	20.0
   174	93.0
   175	68.0
   176	29.0
   177	24.0
   178	46.0
   179	52.0
   180	66.0
   181	60.0
   182	48.0
   183	45.0
   184	77.0
   185	32.0
   186	90.0
   187	31.0
   188	51.0
   189	68.0
   190	85.0
   191	25.0
   192	73.0
   193	41.0
   194	65.0
   195	47.0
   196	4.0
   197	27.0
   198	77.0
   199	19.0
   200	19.0
   201	12.0
   202	13.0
   203	70.0
   204	31.0
   205	48.0
   206	98.0
   207	53.0
   208	100.0
   209	30.0
   210	71.0
   211	6.0
   212	73.0
   213	7.0
   214	16.0
   215	22.0
   216	77.0
   217	76.0
   218	78.0
   219	77.0
   220	99.0
   221	50.0
   222	65.0
   223	62.0
   224	93.0
   225	74.0
   226	14.0
   227	21.0
   228	50.0
   229	44.0
   230	20.0
   231	41.0
   232	41.0
   233	97.0
   234	49.0
   235	26.0
   236	82.0
   237	33.0
   238	89.0
   239	7.0
   240	20.0
   241	93.0
   242	78.0
   243	72.0
   244	92.0
   245	61.0
   246	98.0
   247	83.0
   248	51.0
   249	29.0
   250	39.0
   251	87.0
   252	24.0
   253	69.0
   254	18.0
   255	96.0
   256	4.0
   257	6.0
   258	46.0
   259	75.0
   260	3.0
   261	51.0
   262	44.0
   263	24.0
   264	77.0
   265	91.0
   266	35.0
   267	89.0
   268	92.0
   269	75.0
   270	58.0
   271	64.0
   272	54.0
   273	72.0
   274	12.0
   275	29.0
   276	55.0
   277	36.0
   278	47.0
   279	73.0
   280	10.0
   281	98.0
   282	89.0
   283	51.0
   284	45.0
   285	99.0
   286	57.0
   287	25.0
   288	97.0
   289	85.0
   290	95.0
   291	43.0
   292	11.0
   293	10.0
   294	71.0
   295	45.0
   296	69.0
   297	16.0
   298	69.0
   299	16.0
   300	87.0
   301	54.0
   302	75.0
   303	81.0
   304	42.0
   305	62.0
   306	99.0
   307	97.0
   308	32.0
   309	99.0
   310	76.0
   311	25.0
   312	80.0
   313	68.0
   314	66.0
   315	83.0
   316	2.0
   317	64.0
   318	71.0
   319	98.0
   320	11.0
   321	98.0
   322	77.0
   323	12.0
   324	1.0
   325	72.0
   326	47.0
   327	26.0
   328	47.0
   329	72.0
   330	67.0
   331	81.0
   332	94.0
   333	20.0
   334	16.0
   335	14.0
   336	81.0
   337	14.0
   338	27.0
   339	94.0
   340	49.0
   341	26.0
   342	8.0
   343	27.0
   344	68.0
   345	52.0
   346	79.0
   347	77.0
   348	36.0
   349	4.0
   350	83.0
   351	8.0
   352	62.0
   353	94.0
   354	100.0
   355	22.0
   356	32.0
   357	80.0
   358	1.0
   359	86.0
   360	14.0
   361	73.0
   362	12.0
   363	57.0
   364	40.0
   365	81.0
   366	1.0
   367	77.0
   368	57.0
   369	17.0
   370	30.0
   371	41.0
   372	21.0
   373	3.0
   374	89.0
   375	15.0
   376	26.0
   377	68.0
   378	13.0
   379	75.0
   380	60.0
   381	26.0
   382	31.0
   383	61.0
   384	32.0
   385	83.0
   386	71.0
   387	30.0
   388	73.0
   389	13.0
   390	72.0
   391	23.0
   392	43.0
   393	100.0
   394	54.0
   395	11.0
   396	40.0
   397	70.0
   398	61.0
   399	67.0
   400	39.0
   401	53.0
   402	64.0
   403	19.0
   404	30.0
   405	64.0
   406	77.0
   407	95.0
   408	28.0
   409	21.0
   410	71.0
   411	31.0
   412	11.0
   413	44.0
   414	64.0
   415	16.0
   416	17.0
   417	89.0
   418	94.0
   419	13.0
   420	22.0
   421	69.0
   422	5.0
   423	25.0
   424	84.0
   425	72.0
   426	49.0
   427	89.0
   428	62.0
   429	5.0
   430	23.0
   431	78.0
   432	26.0
   433	11.0
   434	83.0
   435	86.0
   436	28.0
   437	68.0
   438	1.0
   439	82.0
   440	55.0
   441	1.0
   442	62.0
   443	73.0
   444	78.0
   445	12.0
   446	64.0
   447	14.0
   448	28.0
   449	72.0
   450	66.0
   451	33.0
   452	50.0
   453	86.0
   454	23.0
   455	99.0
   456	76.0
   457	20.0
   458	49.0
   459	13.0
   460	75.0
   461	45.0
   462	11.0
   463	85.0
   464	62.0
   465	58.0
   466	2.0
   467	27.0
   468	78.0
   469	11.0
   470	88.0
   471	82.0
   472	85.0
   473	96.0
   474	41.0
   475	78.0
   476	23.0
   477	40.0
   478	83.0
   479	66.0
   480	57.0
   481	12.0
   482	66.0
   483	49.0
   484	84.0
   485	1.0
   486	60.0
   487	35.0
   488	64.0
   489	87.0
   490	33.0
   491	71.0
   492	85.0
   493	21.0
   494	72.0
   495	99.0
   496	97.0
   497	91.0
   498	65.0
   499	76.0
   500	27.0
   501	85.0
   502	62.0
   503	82.0
   504	94.0
   505	21.0
   506	87.0
   507	38.0
   508	75.0
   509	5.0
   510	4.0
   511	37.0
   512	97.0
   513	62.0
   514	43.0
   515	76.0
   516	17.0
   517	50.0
   518	75.0
   519	92.0
   520	32.0
   521	35.0
   522	89.0
   523	15.0
   524	45.0
   525	69.0
   526	25.0
   527	15.0
   528	11.0
   529	37.0
   530	100.0
   531	79.0
   532	7.0
   533	73.0
   534	12.0
   535	82.0
   536	62.0
   537	56.0
   538	30.0
   539	28.0
   540	16.0
   541	48.0
   542	22.0
   543	92.0
   544	15.0
   545	56.0
   546	96.0
   547	6.0
   548	60.0
   549	8.0
   550	26.0
   551	13.0
   552	39.0
   553	67.0
   554	35.0
   555	56.0
   556	59.0
   557	47.0
   558	18.0
   559	15.0
   560	98.0
   561	23.0
   562	73.0
   563	5.0
   564	75.0
   565	75.0
   566	34.0
   567	45.0
   568	87.0
   569	4.0
   570	21.0
   571	86.0
   572	43.0
   573	57.0
   574	42.0
   575	24.0
   576	96.0
   577	91.0
   578	51.0
   579	72.0
   580	13.0
   581	62.0
   582	25.0
   583	65.0
   584	58.0
   585	66.0
   586	88.0
   587	65.0
   588	58.0
   589	36.0
   590	22.0
   591	69.0
   592	7.0
   593	15.0
   594	40.0
   595	20.0
   596	86.0
   597	87.0
   598	36.0
   599	73.0
   600	12.0
   601	58.0
   602	49.0
   603	80.0
   604	18.0
   605	49.0
   606	4.0
   607	59.0
   608	28.0
   609	65.0
   610	31.0
   611	67.0
   612	85.0
   613	34.0
   614	52.0
   615	6.0
   616	33.0
   617	47.0
   618	80.0
   619	68.0
   620	68.0
   621	41.0
   622	33.0
   623	96.0
   624	35.0
   625	11.0
   626	88.0
   627	3.0
   628	89.0
   629	9.0
   630	21.0
   631	17.0
   632	49.0
   633	83.0
   634	6.0
   635	88.0
   636	93.0
   637	28.0
   638	18.0
   639	35.0
   640	59.0
   641	83.0
   642	25.0
   643	12.0
   644	30.0
   645	31.0
   646	48.0
   647	78.0
   648	37.0
   649	19.0
   650	15.0
   651	56.0
   652	51.0
   653	73.0
   654	97.0
   655	9.0
   656	84.0
   657	7.0
   658	77.0
   659	14.0
   660	68.0
   661	96.0
   662	38.0
   663	8.0
   664	24.0
   665	16.0
   666	91.0
   667	76.0
   668	28.0
   669	44.0
   670	32.0
   671	63.0
   672	5.0
   673	28.0
   674	51.0
   675	82.0
   676	34.0
   677	43.0
   678	75.0
   679	27.0
   680	37.0
   681	64.0
   682	78.0
   683	79.0
   684	40.0
   685	21.0
   686	59.0
   687	39.0
   688	78.0
   689	21.0
   690	74.0
   691	24.0
   692	12.0
   693	47.0
   694	97.0
   695	11.0
   696	20.0
   697	78.0
   698	62.0
   699	74.0
   700	84.0
   701	32.0
   702	9.0
   703	56.0
   704	15.0
   705	94.0
   706	11.0
   707	75.0
   708	15.0
   709	76.0
   710	46.0
   711	53.0
   712	73.0
   713	36.0
   714	80.0
   715	56.0
   716	48.0
   717	13.0
   718	30.0
   719	26.0
   720	28.0
   721	88.0
   722	83.0
   723	82.0
   724	11.0
   725	32.0
   726	66.0
   727	16.0
   728	31.0
   729	95.0
   730	38.0
   731	57.0
   732	1.0
   733	45.0
   734	32.0
   735	44.0
   736	98.0
   737	83.0
   738	45.0
   739	37.0
   740	73.0
   741	22.0
   742	25.0
   743	78.0
   744	39.0
   745	61.0
   746	59.0
   747	81.0
   748	61.0
   749	73.0
   750	73.0
   751	100.0
   752	64.0
   753	8.0
   754	71.0
   755	41.0
   756	97.0
   757	62.0
   758	29.0
   759	45.0
   760	27.0
   761	41.0
   762	39.0
   763	29.0
   764	62.0
   765	75.0
   766	24.0
   767	56.0
   768	4.0
   769	65.0
   770	83.0
   771	41.0
   772	64.0
   773	75.0
   774	3.0
   775	49.0
   776	71.0
   777	63.0
   778	18.0
   779	30.0
   780	22.0
   781	56.0
   782	11.0
   783	24.0
   784	20.0
   785	69.0
   786	92.0
   787	40.0
   788	4.0
   789	91.0
   790	17.0
   791	93.0
   792	17.0
   793	90.0
   794	73.0
   795	6.0
   796	35.0
   797	63.0
   798	91.0
   799	90.0
   800	67.0
   801	8.0
   802	83.0
   803	13.0
   804	8.0
   805	82.0
   806	30.0
   807	65.0
   808	54.0
   809	100.0
   810	10.0
   811	70.0
   812	85.0
   813	79.0
   814	52.0
   815	27.0
   816	80.0
   817	31.0
   818	98.0
   819	27.0
   820	75.0
   821	68.0
   822	11.0
   823	91.0
   824	35.0
   825	84.0
   826	76.0
   827	99.0
   828	1.0
   829	98.0
   830	87.0
   831	45.0
   832	1.0
   833	65.0
   834	71.0
   835	9.0
   836	30.0
   837	27.0
   838	37.0
   839	28.0
   840	17.0
   841	9.0
   842	73.0
   843	70.0
   844	61.0
   845	41.0
   846	44.0
   847	3.0
   848	79.0
   849	69.0
   850	53.0
   851	42.0
   852	90.0
   853	16.0
   854	13.0
   855	97.0
   856	17.0
   857	14.0
   858	84.0
   859	4.0
   860	61.0
   861	5.0
   862	96.0
   863	46.0
   864	54.0
   865	27.0
   866	81.0
   867	50.0
   868	34.0
   869	67.0
   870	12.0
   871	25.0
   872	58.0
   873	75.0
   874	3.0
   875	14.0
   876	46.0
   877	26.0
   878	36.0
   879	93.0
   880	64.0
   881	85.0
   882	42.0
   883	48.0
   884	34.0
   885	56.0
   886	89.0
   887	17.0
   888	3.0
   889	17.0
   890	64.0
   891	88.0
   892	34.0
   893	21.0
   894	35.0
   895	31.0
   896	27.0
   897	42.0
   898	76.0
   899	4.0
   900	14.0
   901	96.0
   902	54.0
   903	29.0
   904	59.0
   905	4.0
   906	81.0
   907	16.0
   908	27.0
   909	6.0
   910	72.0
   911	41.0
   912	10.0
   913	86.0
   914	69.0
   915	14.0
   916	94.0
   917	73.0
   918	79.0
   919	44.0
   920	30.0
   921	84.0
   922	79.0
   923	80.0
   924	27.0
   925	62.0
   926	78.0
   927	23.0
   928	42.0
   929	99.0
   930	80.0
   931	17.0
   932	87.0
   933	55.0
   934	97.0
   935	39.0
   936	18.0
   937	19.0
   938	34.0
   939	33.0
   940	73.0
   941	23.0
   942	97.0
   943	27.0
   944	96.0
   945	19.0
   946	59.0
   947	51.0
   948	92.0
   949	14.0
   950	85.0
   951	36.0
   952	44.0
   953	84.0
   954	4.0
   955	63.0
   956	96.0
   957	80.0
   958	2.0
   959	76.0
   960	73.0
   961	71.0
   962	94.0
   963	99.0
   964	71.0
   965	75.0
   966	99.0
   967	33.0
   968	87.0
   969	62.0
   970	55.0
   971	87.0
   972	16.0
   973	64.0
   974	87.0
   975	77.0
   976	40.0
   977	75.0
   978	47.0
   979	96.0
   980	45.0
   981	33.0
   982	21.0
   983	4.0
   984	18.0
   985	4.0
   986	89.0
   987	65.0
   988	87.0
   989	3.0
   990	49.0
   991	100.0
   992	33.0
   993	26.0
   994	14.0
   995	65.0
   996	88.0
   997	64.0
   998	12.0
   999	57.0
  1000	20.0
1 1 32514.75907
1 2 49587.26026
1 3 18379.65910
1 4 43159.48587
1 5 21986.57329
1 6 35626.27320
1 7 11197.16366
1 8 14063.06651
1 9 18996.22889
1 10 39151.63620
1 11 59727.48069
1 12 23803.15109
1 13 32869.77202
1 14 28266.58225
1 15 14708.43607
1 16 87601.36398
1 17 10242.99092
1 18 8786.53712
1 19 36628.26549
1 20 61928.16289
1 21 9194.90485
1 22 10704.35423
1 23 56764.70486
1 24 16783.44392
1 25 13426.32931
1 26 9714.87549
1 27 45772.30532
1 28 1970.60586
1 29 5795.83352
1 30 18938.33113
1 31 73038.73970
1 32 42184.66545
1 33 101859.85315
1 34 62468.04377
1 35 48256.04422
1 36 16265.34054
1 37 31555.97910
1 38 28563.70573
1 39 3602.36494
1 40 29209.48001
1 41 27263.55009
1 42 63098.62643
1 43 9346.42387
1 44 87150.57537
1 45 68533.94125
1 46 5801.83683
1 47 4580.59118
1 48 57574.59220
1 49 51041.18409
1 50 28180.78416
1 51 2732.75638
1 52 19517.53935
1 53 2868.69312
1 54 12399.99366
1 55 26340.14494
1 56 17415.30078
1 57 4237.08806
1 58 46163.28225
1 59 55694.07852
1 60 999.95318
1 61 12153.18730
1 62 36075.06375
1 63 35597.19854
1 64 24319.76401
1 65 28376.20601
1 66 56082.15363
1 67 5787.31653
1 68 26477.49189
1 69 4439.05201
1 70 68990.24451
1 71 13693.36643
1 72 14734.61446
1 73 5868.15308
1 74 15469.86268
1 75 32138.46183
1 76 8962.98897
1 77 54129.09675
1 78 18495.10349
1 79 4581.82729
1 80 16399.66002
1 81 14024.53385
1 82 44267.29865
1 83 14765.41936
1 84 33357.67746
1 85 15530.32626
1 86 50397.52493
1 87 51427.62859
1 88 45588.66558
1 89 33038.36769
1 90 7992.03131
1 91 8223.77125
1 92 41624.78336
1 93 28762.51412
1 94 46595.66427
1 95 92898.85059
1 96 46265.80755
1 97 58675.06829
1 98 20610.15582
1 99 26421.89978
1 100 1930.58897
1 101 16709.40685
1 102 31577.57582
1 103 4722.68207
1 104 99103.24973
1 105 267.68595
1 106 11897.01997
1 107 53895.24044
1 108 91912.77980
1 109 72919.36972
1 110 65739.65318
1 111 18825.55850
1 112 694.13565
1 113 11738.69482
1 114 60187.64446
1 115 7134.89052
1 116 23969.50343
1 117 3301.43480
1 118 41115.64772
1 119 633.91991
1 120 23280.46755
1 121 42610.96487
1 122 12542.67070
1 123 4030.56024
1 124 28413.23218
1 125 21974.78821
1 126 66352.77062
1 127 80741.59946
1 128 41468.55894
1 129 5515.18682
1 130 20437.90785
1 131 20286.73525
1 132 66079.73353
1 133 10768.77848
1 134 20368.93634
1 135 8861.41160
1 136 22412.77725
1 137 3102.54418
1 138 21415.07613
1 139 57811.83448
1 140 43724.38330
1 141 10683.90615
1 142 40427.95869
1 143 7471.54117
1 144 81240.16931
1 145 76015.70429
1 146 37742.64518
1 147 55421.30840
1 148 5895.56217
1 149 36990.35410
1 150 9880.89278
1 151 53155.96771
1 152 3737.98402
1 153 12040.35937
1 154 20618.28400
1 155 6736.57530
1 156 60022.75123
1 157 9051.59246
1 158 3489.62379
1 159 9823.38425
1 160 24368.29602
1 161 29313.38289
1 162 16621.01865
1 163 6958.69510
1 164 50665.72425
1 165 59099.49832
1 166 21175.78449
1 167 27348.24994
1 168 50900.15866
1 169 25315.41502
1 170 14456.99556
1 171 11054.17019
1 172 34385.10606
1 173 18789.82411
1 174 90728.66719
1 175 12064.30336
1 176 9432.37075
1 177 20251.64926
1 178 48696.27903
1 179 10424.51027
1 180 30683.00493
1 181 36000.93546
1 182 6985.84761
1 183 10537.07472
1 184 72482.47529
1 185 13434.93947
1 186 62629.93843
1 187 11792.29086
1 188 31811.91602
1 189 32086.58116
1 190 36149.02217
1 191 10134.31380
1 192 42258.80479
1 193 39274.57003
1 194 44626.19858
1 195 10806.23002
1 196 1672.61935
1 197 22702.36946
1 198 32866.03794
1 199 18173.81396
1 200 7425.14648
1 201 6300.89084
1 202 8561.70163
1 203 28496.35342
1 204 9794.01333
1 205 36156.12324
1 206 84845.88544
1 207 34783.03914
1 208 48246.48551
1 209 23772.01065
1 210 28788.53921
1 211 5025.50134
1 212 55370.05906
1 213 1011.26137
1 214 9166.90248
1 215 17328.54202
1 216 52724.31463
1 217 30190.90080
1 218 63371.01055
1 219 54059.66763
1 220 75868.22178
1 221 41060.64264
1 222 67478.06706
1 223 38403.45656
1 224 67532.80231
1 225 29871.00544
1 226 4781.53082
1 227 3530.35724
1 228 44361.75741
1 229 32206.85343
1 230 15899.84046
1 231 24266.01982
1 232 33956.32220
1 233 79808.87253
1 234 40983.04711
1 235 8906.58912
1 236 54086.08616
1 237 24692.41059
1 238 45541.56871
1 239 4870.71759
1 240 12247.10894
1 241 96716.55549
1 242 34435.25929
1 243 42960.60415
1 244 808.99623
1 245 23165.00835
1 246 77327.56684
1 247 33447.01508
1 248 23378.36958
1 249 17752.27287
1 250 30621.37924
1 251 57526.16922
1 252 16461.10113
1 253 15659.18113
1 254 4160.76456
1 255 4518.17951
1 256 2131.06829
1 257 2818.00490
1 258 19235.64290
1 259 64499.79276
1 260 1071.55886
1 261 42481.34422
1 262 27221.92231
1 263 11618.66430
1 264 49845.44023
1 265 64043.42857
1 266 11980.10083
1 267 21552.18564
1 268 35654.71082
1 269 73323.96129
1 270 38986.31030
1 271 48085.94004
1 272 32511.37301
1 273 29578.35712
1 274 2864.67629
1 275 19761.01232
1 276 32969.67779
1 277 34959.82978
1 278 10738.36286
1 279 28007.33069
1 280 6021.80383
1 281 79420.80669
1 282 51540.20306
1 283 42656.29317
1 284 48648.96612
1 285 40889.32548
1 286 32216.02912
1 287 4917.34326
1 288 39959.76891
1 289 54268.57958
1 290 74569.04620
1 291 25017.40132
1 292 3238.28339
1 293 7013.39888
1 294 37894.47773
1 295 10651.31229
1 296 22056.29353
1 297 8847.98263
1 298 78879.77705
1 299 6575.64970
1 300 66064.15122
1 301 22752.30471
1 302 64093.86166
1 303 43427.87605
1 304 37620.93706
1 305 48311.98450
1 306 36780.68182
1 307 64224.55169
1 308 32644.77584
1 309 39867.54003
1 310 25964.13543
1 311 11704.66119
1 312 65249.68230
1 313 23675.87244
1 314 27754.28110
1 315 49172.89514
1 316 502.20010
1 317 12566.82683
1 318 30819.74370
1 319 83837.07893
1 320 743.08387
1 321 53241.44364
1 322 31742.12351
1 323 8536.69044
1 324 472.04281
1 325 39899.08646
1 326 5877.54998
1 327 22710.26833
1 328 12170.49239
1 329 39934.28334
1 330 29302.77989
1 331 38214.99763
1 332 33274.07612
1 333 7811.83331
1 334 9573.68597
1 335 7236.87902
1 336 22410.17864
1 337 2292.49441
1 338 11439.42918
1 339 64713.51341
1 340 35931.23423
1 341 9167.40471
1 342 4429.78104
1 343 9940.43457
1 344 43480.03412
1 345 9648.98902
1 346 40944.96220
1 347 30532.12681
1 348 31869.97401
1 349 995.29683
1 350 7200.11358
1 351 5568.23325
1 352 28341.16921
1 353 85409.45819
1 354 61872.62766
1 355 8793.74122
1 356 17462.59842
1 357 21778.69813
1 358 383.95585
1 359 58213.06895
1 360 16234.77748
1 361 33705.82081
1 362 735.18069
1 363 45984.89781
1 364 33496.18526
1 365 25802.69464
1 366 657.22364
1 367 48363.89673
1 368 40430.07354
1 369 17057.32065
1 370 10618.92317
1 371 23928.00645
1 372 14006.29204
1 373 901.17817
1 374 81442.80047
1 375 7649.88448
1 376 3870.07954
1 377 67607.56674
1 378 6206.29762
1 379 86053.94327
1 380 62893.95740
1 381 1194.11716
1 382 5129.04760
1 383 53823.40399
1 384 24908.28587
1 385 37148.16784
1 386 28083.28193
1 387 18525.21492
1 388 68781.69964
1 389 4966.92546
1 390 59156.14894
1 391 7740.21104
1 392 20816.82578
1 393 79300.74452
1 394 27670.04617
1 395 5703.91252
1 396 18188.78144
1 397 64915.43078
1 398 23177.52482
1 399 34624.79102
1 400 19810.56900
1 401 26212.25009
1 402 52492.47325
1 403 20444.48598
1 404 10779.28488
1 405 25951.96987
1 406 18275.87519
1 407 58789.36163
1 408 7210.64609
1 409 5344.14898
1 410 53342.53900
1 411 16444.59688
1 412 6054.83177
1 413 26432.61675
1 414 70997.88708
1 415 8815.20569
1 416 7773.08786
1 417 47147.47109
1 418 17190.24180
1 419 1601.77535
1 420 16421.41485
1 421 41295.86378
1 422 4922.91083
1 423 11535.90423
1 424 37455.47525
1 425 26792.63127
1 426 15820.93338
1 427 47186.82581
1 428 51596.81307
1 429 2007.96867
1 430 23036.40853
1 431 52248.43780
1 432 11187.17721
1 433 9376.32612
1 434 71132.72852
1 435 51421.31723
1 436 10447.76221
1 437 28599.09894
1 438 428.22813
1 439 36651.72285
1 440 27717.05834
1 441 894.87107
1 442 26716.79168
1 443 12288.41899
1 444 22057.84366
1 445 7476.64845
1 446 15770.00562
1 447 3468.92290
1 448 5430.08326
1 449 30312.76481
1 450 37363.45381
1 451 19369.34037
1 452 18407.88750
1 453 84049.72681
1 454 14002.58991
1 455 84288.84822
1 456 7686.97851
1 457 7858.64578
1 458 32017.82328
1 459 6346.55026
1 460 15099.62465
1 461 4734.94391
1 462 3754.83917
1 463 76061.96140
1 464 23043.76222
1 465 47026.09274
1 466 1699.41358
1 467 7496.61810
1 468 4375.60637
1 469 3384.41681
1 470 42180.18351
1 471 17549.37953
1 472 65792.23570
1 473 28914.42092
1 474 16361.20683
1 475 40813.37833
1 476 20662.95747
1 477 12501.58938
1 478 16047.91114
1 479 31984.32906
1 480 58394.30702
1 481 3205.68310
1 482 49247.49079
1 483 5285.82216
1 484 56438.66312
1 485 636.29008
1 486 44506.44736
1 487 29412.45972
1 488 34402.71647
1 489 4938.34490
1 490 25220.48861
1 491 13596.89532
1 492 84662.67870
1 493 10045.79603
1 494 29594.58195
1 495 95661.29688
1 496 48136.42527
1 497 82180.39565
1 498 49123.02369
1 499 44272.77769
1 500 26866.28386
1 501 31850.32482
1 502 35563.55101
1 503 60734.20366
1 504 58023.21731
1 505 8087.71284
1 506 40251.80315
1 507 22164.59517
1 508 34042.88173
1 509 1600.01258
1 510 1667.78596
1 511 5033.81904
1 512 83949.89216
1 513 68731.08832
1 514 17091.83714
1 515 20433.37916
1 516 6536.84176
1 517 17354.09249
1 518 15499.50611
1 519 32009.33489
1 520 10514.77107
1 521 13831.37244
1 522 65803.29680
1 523 13479.68594
1 524 28796.96264
1 525 52155.90013
1 526 17231.15985
1 527 5060.56729
1 528 4407.22598
1 529 27493.37884
1 530 58459.80588
1 531 91585.41387
1 532 4623.19984
1 533 17507.14389
1 534 8491.70591
1 535 29837.78443
1 536 24584.13875
1 537 6663.63673
1 538 16384.78262
1 539 3672.58936
1 540 5319.63334
1 541 16302.08995
1 542 9946.56090
1 543 26330.20380
1 544 6441.97409
1 545 54724.51833
1 546 29338.13215
1 547 5399.03524
1 548 53642.59133
1 549 4323.73410
1 550 7216.56406
1 551 8016.30373
1 552 42635.79347
1 553 54387.80236
1 554 4364.79072
1 555 16844.67870
1 556 35065.86624
1 557 41000.77871
1 558 13127.96468
1 559 9552.33811
